FrameNum,timeInfo,signal-obj,signal-track,appsum-obj,avgbkg-obj,stdbkg-obj,nmaskpx-obj,maxpx-obj,xcentroid-obj,ycentroid-obj,appsum-track,avgbkg-track,stdbkg-track,nmaskpx-track,maxpx-track,xcentroid-track,ycentroid-track
6247.00,[14:04:33.5140615],312147.00,42375.00,833344.00,12409.46,2378.18,42,46144,379.95,420.83,414096.00,10046.51,862.08,-37,15904,203.00,147.00
6248.00,[14:04:33.5241614],285028.00,42749.00,804816.00,12375.91,2363.58,42,47776,380.21,420.40,414608.00,10050.25,869.01,-37,15808,203.00,147.00
6249.00,[14:04:33.5342612],320640.00,29629.00,853056.00,12381.77,2317.63,43,49376,379.86,420.74,129520.00,9989.13,921.36,10,15232,203.00,146.80
6250.00,[14:04:33.5443610],338292.00,35599.00,859360.00,12406.38,2376.38,42,55440,379.81,421.02,407440.00,10049.75,874.43,-37,14112,203.00,147.00
6251.00,[14:04:33.5544608],368815.00,41048.00,951984.00,12407.85,2366.07,47,59440,379.68,421.47,411584.00,10014.50,883.30,-37,16608,203.00,147.00
6252.00,[14:04:33.5645607],312778.00,50517.00,818432.00,12333.02,2296.44,41,50272,379.85,420.95,422176.00,10044.84,880.89,-37,16032,203.00,147.00
6253.00,[14:04:33.5746605],297656.00,40537.00,819760.00,12431.04,2369.19,42,35872,379.88,420.29,412528.00,10053.81,871.05,-37,16160,203.00,147.00
6254.00,[14:04:33.5847603],339854.00,51971.00,887488.00,12446.23,2403.27,44,51584,379.89,420.73,423104.00,10030.63,910.03,-37,14272,203.00,147.00
6255.00,[14:04:33.5948602],273739.00,31309.00,745376.00,12411.50,2332.51,38,40144,380.13,420.53,121776.00,10051.86,900.62,9,16320,203.33,146.89
6256.00,[14:04:33.6049600],334887.00,36722.00,907792.00,12454.45,2381.67,46,40624,379.78,420.87,409088.00,10063.95,887.43,-37,15232,203.00,147.00
6257.00,[14:04:33.6150598],411907.00,31553.00,1061024.00,12247.49,2775.88,53,46592,380.11,420.91,132448.00,10089.45,875.21,10,14848,203.80,147.00
6258.00,[14:04:33.6251597],379798.00,39536.00,941408.00,12208.92,2786.30,46,65504,379.74,420.41,411712.00,10058.81,855.32,-37,14496,204.00,147.00
6259.00,[14:04:33.6352595],331088.00,36336.00,918224.00,12231.99,2820.05,48,41264,379.85,420.48,408880.00,10068.75,894.67,-37,13088,204.00,147.00
6260.00,[14:04:33.6453593],367037.00,33304.00,1006256.00,12292.68,2873.90,52,41520,379.71,421.06,406400.00,10083.67,887.42,-37,13952,204.00,147.00
6261.00,[14:04:33.6554592],377269.00,40027.00,992384.00,12302.30,2826.82,50,45856,380.06,421.06,410000.00,9999.26,846.87,-37,17344,204.00,147.00
6262.00,[14:04:33.6655590],336700.00,42337.00,899120.00,12226.52,2810.77,46,48160,379.70,420.96,414464.00,10057.49,909.55,-37,13568,204.00,147.00
6263.00,[14:04:33.6756588],327017.00,27639.00,859120.00,12374.48,2241.74,43,43408,379.44,420.67,117920.00,10031.22,875.39,9,16832,203.00,147.00
6264.00,[14:04:33.6857587],310375.00,27547.00,836848.00,12243.56,2821.65,43,41904,379.58,420.74,128512.00,10096.52,883.57,10,15232,203.50,147.00
6265.00,[14:04:33.6958585],327688.00,31238.00,826704.00,12171.12,2764.19,41,51520,379.15,420.66,404816.00,10096.72,861.91,-37,13344,204.00,147.00
6266.00,[14:04:33.7059584],338862.00,41537.00,866640.00,12273.91,2787.62,43,54832,379.40,421.47,412880.00,10036.30,888.81,-37,15616,204.00,147.00
6267.00,[14:04:33.7160582],336550.00,47075.00,860992.00,12196.32,2764.61,43,56688,379.67,421.42,420944.00,10104.56,900.60,-37,20608,204.00,147.00
6268.00,[14:04:33.7261581],358673.00,36396.00,920208.00,12207.28,2755.43,46,53376,379.87,421.46,408176.00,10048.10,902.33,-37,14400,204.00,147.00
6269.00,[14:04:33.7362579],351128.00,37997.00,922896.00,12165.27,2807.11,47,49152,379.94,421.47,411824.00,10103.44,885.46,-37,14752,204.00,147.00
6270.00,[14:04:33.7463578],324270.00,42783.00,862576.00,12234.23,2789.38,44,43152,380.14,421.34,414240.00,10039.38,897.18,-37,14368,204.00,147.00
6271.00,[14:04:33.7564576],305211.00,28463.00,837808.00,12385.99,2363.36,43,45600,379.65,421.19,118560.00,10010.76,887.85,9,14944,203.11,147.33
6272.00,[14:04:33.7665575],292195.00,39571.00,777872.00,12453.26,2250.01,39,40880,379.77,420.54,160560.00,10082.46,896.45,12,17504,202.50,147.50
6273.00,[14:04:33.7766573],293675.00,30339.00,776512.00,12380.43,2197.72,39,36320,379.51,420.59,401824.00,10040.14,878.63,-37,14592,202.00,148.00
6274.00,[14:04:33.7867572],277765.00,28636.00,762416.00,12426.95,2246.60,39,38672,379.56,421.03,402096.00,10093.50,879.92,-37,13696,202.00,148.00
6275.00,[14:04:33.7968570],269954.00,39982.00,717376.00,12428.38,2207.24,36,36224,379.53,420.72,413168.00,10086.12,886.61,-37,14400,202.00,148.00
6276.00,[14:04:33.8069569],385720.00,31408.00,955584.00,12388.34,2361.75,46,50464,379.17,420.80,132384.00,10097.57,902.89,10,16160,202.80,147.00
6277.00,[14:04:33.8170568],334338.00,39788.00,853696.00,12365.66,2400.87,42,47936,379.60,421.17,411632.00,10049.84,866.46,-37,15456,203.00,147.00
6278.00,[14:04:33.8271566],353527.00,37885.00,921280.00,12342.46,2309.14,46,44912,379.67,421.00,412240.00,10117.69,888.97,-37,13184,203.00,147.00
6279.00,[14:04:33.8372565],328392.00,36377.00,822464.00,12351.80,2349.70,40,45232,379.70,420.50,410736.00,10117.80,864.10,-37,14208,203.00,147.00
6280.00,[14:04:33.8473564],269442.00,32791.00,765664.00,12405.55,2406.99,40,35008,379.60,420.52,405760.00,10080.23,889.75,-37,15424,203.00,147.00
6281.00,[14:04:33.8574562],319049.00,32706.00,911584.00,12344.49,2340.95,48,40816,379.17,420.88,404576.00,10050.54,877.29,-37,15872,203.00,147.00
6282.00,[14:04:33.8675561],320384.00,40026.00,816880.00,12412.40,2401.84,40,48640,378.82,420.55,409872.00,9995.85,881.86,-37,14304,203.00,147.00
6283.00,[14:04:33.8776560],327047.00,32332.00,899328.00,12440.89,2348.99,46,45600,379.30,420.78,404016.00,10045.52,905.68,-37,15296,203.00,147.00
6284.00,[14:04:33.8877558],321965.00,32230.00,892208.00,12396.59,2363.49,46,45760,379.59,421.02,405696.00,10093.67,920.84,-37,13760,203.00,147.00
6285.00,[14:04:33.8978557],305541.00,38090.00,786960.00,12344.07,2345.90,39,44368,379.64,420.31,411792.00,10100.05,886.18,-37,13280,203.00,147.00
6286.00,[14:04:33.9079556],284221.00,37931.00,754768.00,12382.82,2357.29,38,37776,379.61,420.34,410800.00,10077.54,897.61,-37,13664,203.00,147.00
6287.00,[14:04:33.9180554],349550.00,38266.00,908272.00,12416.05,2372.67,45,39952,379.53,420.78,410352.00,10056.37,930.13,-37,14048,203.00,147.00
6288.00,[14:04:33.9281553],358483.00,32617.00,893664.00,12446.06,2351.15,43,42672,379.81,420.53,123248.00,10070.09,917.51,9,19104,202.89,147.33
6289.00,[14:04:33.9382552],342044.00,36959.00,889920.00,12451.72,2361.19,44,46976,379.61,420.61,407968.00,10027.27,883.40,-37,14944,203.00,147.00
6290.00,[14:04:33.9483551],328528.00,42576.00,875344.00,12427.63,2369.04,44,44112,379.55,420.55,416592.00,10108.54,883.94,-37,13824,203.00,147.00
6291.00,[14:04:33.9584549],354288.00,26621.00,897440.00,12344.35,2423.88,44,48000,379.32,420.80,398800.00,10058.91,874.71,-37,13760,203.00,147.00
6292.00,[14:04:33.9685548],343489.00,26368.00,877088.00,12409.28,2305.57,43,46752,379.60,420.53,397936.00,10042.39,890.84,-37,12960,203.00,147.00
6293.00,[14:04:33.9786547],313241.00,32050.00,848832.00,12455.60,2416.36,43,41648,379.44,420.44,404272.00,10060.07,894.52,-37,14112,203.00,147.00
6294.00,[14:04:33.9887546],336095.00,22692.00,907088.00,12412.88,2336.76,46,36736,379.28,420.54,396832.00,10111.88,861.41,-37,13408,203.00,147.00
6295.00,[14:04:33.9988545],384662.00,34928.00,929152.00,12374.78,2315.60,44,45696,379.23,420.52,407184.00,10060.97,861.67,-37,14400,203.00,147.00
6296.00,[14:04:34.0089422],448045.00,38620.00,1058160.00,12451.33,2393.86,49,59632,379.57,420.47,411216.00,10070.16,833.00,-37,15232,203.00,147.00
6297.00,[14:04:34.0190420],374503.00,29451.00,943456.00,12368.54,2349.96,46,40144,379.37,420.35,402560.00,10084.02,877.02,-37,15456,203.00,147.00
6298.00,[14:04:34.0291419],398869.00,41455.00,980240.00,12369.60,2346.58,47,44592,379.53,420.36,413056.00,10043.26,916.75,-37,14432,203.00,147.00
6299.00,[14:04:34.0392418],349727.00,40227.00,916256.00,12315.84,2334.74,46,41968,379.30,420.20,411056.00,10022.40,887.28,-37,15712,203.00,147.00
6300.00,[14:04:34.0493417],383861.00,32095.00,891456.00,12380.38,2403.97,41,57840,379.34,419.90,404272.00,10058.83,889.31,-37,15520,203.00,147.00
6301.00,[14:04:34.0594416],417561.00,44287.00,965312.00,12448.88,2387.01,44,61552,379.73,420.02,417312.00,10081.77,859.98,-37,15936,203.00,147.00
6302.00,[14:04:34.0695415],392485.00,49696.00,921920.00,12312.45,2296.37,43,48032,379.84,420.44,421392.00,10045.85,886.39,-37,17344,203.00,147.00
6303.00,[14:04:34.0796413],408096.00,35999.00,976288.00,12352.00,2388.98,46,52992,380.02,420.35,408544.00,10068.77,899.44,-37,15360,203.00,147.00
6304.00,[14:04:34.0897412],383723.00,33748.00,944576.00,12463.41,2284.80,45,44848,379.98,420.73,154816.00,10089.02,894.85,12,16608,202.50,147.50
6305.00,[14:04:34.0998411],309988.00,33685.00,817872.00,12387.41,2291.19,41,39440,379.93,420.46,403872.00,10005.06,886.55,-37,15488,202.00,148.00
6306.00,[14:04:34.1099410],327561.00,50451.00,901040.00,12466.94,2284.32,46,37744,379.74,420.59,421760.00,10035.37,924.27,-37,14720,202.00,148.00
6307.00,[14:04:34.1200408],277919.00,37812.00,813248.00,12449.51,2222.09,43,33248,379.81,420.40,409888.00,10056.10,858.93,-37,15456,202.00,148.00
6308.00,[14:04:34.1301407],290979.00,28453.00,825424.00,12428.96,2350.45,43,31904,379.74,420.47,128848.00,10039.47,877.13,10,15040,202.50,147.80
6309.00,[14:04:34.1402406],297647.00,34515.00,820720.00,12454.13,2422.07,42,37680,379.26,420.62,125312.00,10088.54,856.12,9,15552,202.67,147.89
6310.00,[14:04:34.1503404],283587.00,42215.00,789712.00,12344.52,2299.61,41,34656,379.15,420.71,414432.00,10059.93,862.00,-37,16096,203.00,148.00
6311.00,[14:04:34.1604403],396704.00,37479.00,978720.00,12383.32,2363.93,47,42896,379.09,421.06,412864.00,10145.55,895.70,-37,13760,203.00,148.00
6312.00,[14:04:34.1705402],379777.00,39222.00,939248.00,12432.69,2373.17,45,56016,379.56,420.93,411568.00,10063.42,917.32,-37,15360,203.00,148.00
6313.00,[14:04:34.1806400],338816.00,32883.00,895664.00,12374.40,2304.75,45,39856,379.29,420.80,405024.00,10057.88,852.19,-37,15392,203.00,148.00
6314.00,[14:04:34.1907399],393910.00,38559.00,1001232.00,12394.33,2306.57,49,53184,378.98,421.16,413440.00,10131.91,873.47,-37,13280,203.00,148.00
6315.00,[14:04:34.2008398],393496.00,33040.00,990080.00,12428.84,2402.76,48,44752,379.17,420.88,405008.00,10053.18,862.20,-37,13312,203.00,148.00
6316.00,[14:04:34.2109396],321538.00,28594.00,860000.00,12237.76,2787.59,44,39280,379.05,421.43,129440.00,10084.57,874.47,10,16672,203.80,147.00
6317.00,[14:04:34.2210395],269676.00,42770.00,757296.00,12190.49,2745.56,40,39728,379.20,421.12,414272.00,10040.59,930.70,-37,15392,204.00,147.00
6318.00,[14:04:34.2311394],263524.00,25546.00,775712.00,12194.95,2770.03,42,32704,379.33,420.45,397040.00,10040.37,908.30,-37,13856,204.00,147.00
6319.00,[14:04:34.2412392],315061.00,36887.00,841136.00,12234.29,2795.56,43,39984,379.26,420.19,408928.00,10055.16,894.84,-37,13568,204.00,147.00
6320.00,[14:04:34.2513391],307065.00,39657.00,835136.00,12280.71,2850.46,43,44208,379.47,420.40,414112.00,10120.42,871.34,-37,13920,204.00,147.00
6321.00,[14:04:34.2614389],295035.00,35151.00,807568.00,12203.16,2787.76,42,42672,379.17,420.05,406784.00,10044.14,916.66,-37,13440,204.00,147.00
6322.00,[14:04:34.2715388],335816.00,38962.00,923296.00,12239.17,2828.25,48,40208,379.12,420.69,411328.00,10063.93,902.96,-37,13664,204.00,147.00
6323.00,[14:04:34.2816386],399720.00,35854.00,1036688.00,12249.38,2751.14,52,43248,379.33,420.92,410384.00,10122.42,895.98,-37,13152,204.00,147.00
6324.00,[14:04:34.2917385],338787.00,38981.00,963392.00,12247.15,2849.31,51,33632,379.53,420.69,411248.00,10061.28,862.88,-37,15616,204.00,147.00
6325.00,[14:04:34.3018383],327723.00,42694.00,904288.00,12267.35,2791.06,47,41520,379.45,420.38,414592.00,10051.31,849.64,-37,14240,204.00,147.00
6326.00,[14:04:34.3119382],336462.00,36666.00,909216.00,12186.24,2700.32,47,39632,379.32,420.38,408144.00,10039.95,876.07,-37,16128,204.00,147.00
6327.00,[14:04:34.3220380],317854.00,31858.00,918288.00,12253.76,2732.06,49,36576,379.16,420.53,405872.00,10108.49,905.50,-37,13760,204.00,147.00
6328.00,[14:04:34.3321379],377929.00,36023.00,992752.00,12296.45,2869.68,50,49856,379.02,420.16,411440.00,10146.40,889.15,-37,13568,204.00,147.00
6329.00,[14:04:34.3422377],315130.00,32806.00,828064.00,12212.71,2724.36,42,51392,379.05,420.14,405056.00,10060.82,879.72,-37,14016,204.00,147.00
6330.00,[14:04:34.3523376],329576.00,23446.00,866480.00,12202.36,2754.83,44,51328,379.41,420.36,393984.00,10014.55,870.37,-37,13760,204.00,147.00
6331.00,[14:04:34.3624374],288327.00,31546.00,814352.00,12233.14,2726.03,43,34880,379.44,420.21,404512.00,10080.15,865.50,-37,14272,204.00,147.00
6332.00,[14:04:34.3725372],319186.00,42332.00,857616.00,12237.06,2762.48,44,40464,379.34,420.36,416784.00,10120.32,910.15,-37,13888,204.00,147.00
6333.00,[14:04:34.3826371],370541.00,30135.00,945104.00,12224.74,2765.87,47,51648,379.28,420.47,404144.00,10108.35,877.45,-37,13248,204.00,147.00
6334.00,[14:04:34.3927369],331667.00,33635.00,889920.00,12135.94,2823.31,46,40944,379.46,420.22,407184.00,10095.92,882.13,-37,14208,204.00,147.00
6335.00,[14:04:34.4028367],350396.00,36374.00,911600.00,12200.09,2784.67,46,36736,379.13,420.41,410288.00,10105.78,857.91,-37,14272,204.00,147.00
6336.00,[14:04:34.4129366],348679.00,40431.00,886640.00,12226.39,2803.06,44,42032,379.36,420.43,414880.00,10120.25,894.06,-37,14112,204.00,147.00
6337.00,[14:04:34.4230364],283348.00,48023.00,823120.00,12267.54,2816.74,44,37328,379.23,420.52,420224.00,10059.47,887.91,-37,14528,204.00,147.00
6338.00,[14:04:34.4331362],311028.00,38761.00,860224.00,12204.35,2809.77,45,36928,379.31,420.73,409280.00,10014.03,920.67,-37,14656,204.00,147.00
6339.00,[14:04:34.4432361],289473.00,32213.00,765680.00,12531.77,2350.84,38,40816,379.21,420.74,142480.00,10024.31,911.54,11,18112,202.45,147.18
6340.00,[14:04:34.4533359],340096.00,27347.00,860704.00,12395.42,2338.91,42,54128,379.55,420.26,117856.00,10056.52,851.86,9,15328,203.00,147.00
6341.00,[14:04:34.4634357],315270.00,42165.00,825392.00,12441.99,2300.34,41,41456,379.56,420.73,413568.00,10037.91,876.32,-37,14912,203.00,147.00
6342.00,[14:04:34.4735356],297971.00,43069.00,855472.00,12388.92,2388.29,45,37072,379.38,420.62,415616.00,10068.84,907.97,-37,13824,203.00,147.00
6343.00,[14:04:34.4836354],341135.00,38980.00,887936.00,12427.29,2366.43,44,39536,379.55,420.52,410448.00,10039.67,852.99,-37,14336,203.00,147.00
6344.00,[14:04:34.4937352],294818.00,50502.00,792656.00,12445.96,2416.42,40,44752,379.70,420.50,422832.00,10062.98,886.40,-37,14432,203.00,147.00
6345.00,[14:04:34.5038350],280608.00,43631.00,789440.00,12410.53,2262.58,41,41200,379.56,420.27,417248.00,10097.75,859.60,-37,18016,203.00,147.00
6346.00,[14:04:34.5139349],314858.00,30685.00,814048.00,12479.75,2320.63,40,43088,379.52,420.35,131504.00,10081.86,886.49,10,16640,202.50,147.00
6347.00,[14:04:34.5240347],275280.00,35855.00,747808.00,12434.96,2229.23,38,36128,379.61,420.34,408528.00,10072.23,890.42,-37,14624,202.00,147.00
6348.00,[14:04:34.5341345],316426.00,36068.00,801744.00,12444.06,2223.95,39,43440,379.77,420.67,408864.00,10075.57,854.71,-37,14144,202.00,147.00
6349.00,[14:04:34.5442343],337525.00,38448.00,847712.00,12443.57,2233.20,41,43152,379.27,420.17,412272.00,10103.35,885.24,-37,13856,202.00,147.00
6350.00,[14:04:34.5543341],343334.00,35542.00,879312.00,12464.59,2240.36,43,42096,379.72,420.37,410048.00,10121.77,865.34,-37,12896,202.00,147.00
6351.00,[14:04:34.5644341],384538.00,36822.00,918352.00,12414.29,2215.84,43,56016,379.88,420.88,411600.00,10129.13,890.55,-37,13728,202.00,147.00
6352.00,[14:04:34.5745338],350236.00,49797.00,863280.00,12513.26,2290.12,41,49568,380.00,421.00,422272.00,10066.90,886.50,-37,14528,202.00,147.00
6353.00,[14:04:34.5846336],240730.00,41567.00,714048.00,12455.73,2258.49,38,38096,379.68,421.21,414160.00,10070.09,911.01,-37,14720,202.00,147.00
6354.00,[14:04:34.5947334],280816.00,44031.00,806880.00,12525.33,2311.88,42,31488,379.48,421.40,416256.00,10060.13,871.12,-37,14752,202.00,147.00
6355.00,[14:04:34.6048332],253567.00,36699.00,777360.00,12471.25,2289.46,42,34144,379.60,421.17,407760.00,10028.68,846.47,-37,14880,202.00,147.00
6356.00,[14:04:34.6149330],313521.00,34350.00,889792.00,12527.63,2330.32,46,30752,379.50,421.00,409136.00,10129.35,922.74,-37,13920,202.00,147.00
6357.00,[14:04:34.6250328],332351.00,36670.00,894176.00,12485.01,2246.25,45,35296,379.31,420.80,409680.00,10081.35,911.23,-37,14048,202.00,147.00
6358.00,[14:04:34.6351326],320766.00,25914.00,843696.00,12450.71,2318.70,42,37968,379.50,420.50,396832.00,10024.81,868.46,-37,12928,202.00,147.00
6359.00,[14:04:34.6452324],311904.00,30875.00,873808.00,12486.76,2273.97,45,36896,379.51,420.71,404336.00,10093.55,859.67,-37,15008,202.00,147.00
6360.00,[14:04:34.6553322],292575.00,45290.00,814496.00,12426.70,2284.00,42,35520,379.52,420.74,420080.00,10129.47,891.23,-37,13760,202.00,147.00
6361.00,[14:04:34.6654320],290994.00,37986.00,861408.00,12400.30,2252.25,46,33248,379.67,420.65,410672.00,10072.58,850.64,-37,15872,202.00,147.00
6362.00,[14:04:34.6755318],273671.00,39711.00,761344.00,12504.43,2299.96,39,32416,379.59,420.95,413600.00,10105.12,882.10,-37,13984,202.00,147.00
6363.00,[14:04:34.6856316],404125.00,44724.00,1080560.00,12526.58,2401.86,54,46400,379.67,420.81,419280.00,10123.14,888.26,-37,14432,202.00,147.00
6364.00,[14:04:34.6957314],347595.00,37879.00,945040.00,12446.77,2293.42,48,40720,379.81,420.75,411664.00,10102.30,887.60,-37,14816,202.00,147.00
6365.00,[14:04:34.7058312],318569.00,37392.00,893744.00,12503.81,2263.85,46,38928,379.30,420.91,409920.00,10068.31,871.19,-37,13408,202.00,147.00
6366.00,[14:04:34.7159310],348936.00,41822.00,962528.00,12522.28,2308.54,49,48928,379.53,420.86,414016.00,10059.29,925.98,-37,14016,202.00,147.00
6367.00,[14:04:34.7260308],315001.00,33631.00,866160.00,12526.34,2286.11,44,42448,379.30,420.61,405392.00,10047.60,861.00,-37,13888,202.00,147.00
6368.00,[14:04:34.7361306],326700.00,28826.00,899616.00,12454.69,2234.32,46,37808,379.15,420.85,401744.00,10078.87,908.82,-37,13632,202.00,147.00
6369.00,[14:04:34.7462304],342833.00,34105.00,904528.00,12482.11,2341.50,45,41968,379.56,420.91,406640.00,10068.51,882.15,-37,13184,202.00,147.00
6370.00,[14:04:34.7563302],325854.00,28820.00,835376.00,12427.37,2218.54,41,45696,379.56,420.41,402336.00,10095.03,867.94,-37,12704,202.00,147.00
6371.00,[14:04:34.7664300],310742.00,33614.00,849728.00,12534.55,2247.65,43,43376,379.67,420.53,407824.00,10113.78,872.83,-37,13856,202.00,147.00
6372.00,[14:04:34.7765298],323192.00,41267.00,822832.00,12491.00,2277.33,40,50176,379.57,420.98,416608.00,10144.35,904.47,-37,14464,202.00,147.00
6373.00,[14:04:34.7866295],388743.00,48038.00,968768.00,12609.23,2362.62,46,49152,379.89,420.41,419488.00,10039.20,894.63,-37,15424,202.00,147.00
6374.00,[14:04:34.7967293],390249.00,26822.00,988528.00,12464.15,2216.50,48,47712,379.98,420.69,401104.00,10115.73,898.97,-37,14016,202.00,147.00
6375.00,[14:04:34.8068291],316389.00,38420.00,841952.00,12513.42,2225.50,42,39184,380.10,420.74,412688.00,10115.35,918.19,-37,15072,202.00,147.00
6376.00,[14:04:34.8169289],380172.00,31941.00,970144.00,12552.59,2362.14,47,45312,380.06,420.85,405200.00,10088.09,890.12,-37,13120,202.00,147.00
6377.00,[14:04:34.8270287],376273.00,48283.00,954480.00,12569.71,2370.48,46,51488,380.59,420.80,421376.00,10083.59,893.32,-37,15616,202.00,147.00
6378.00,[14:04:34.8371284],350012.00,42575.00,913296.00,12517.41,2383.35,45,41200,380.78,420.69,414656.00,10056.24,890.65,-37,15072,202.00,147.00
6379.00,[14:04:34.8472282],292043.00,34039.00,816784.00,12493.83,2300.53,42,38992,380.33,420.90,407136.00,10083.70,885.99,-37,13920,202.00,147.00
6380.00,[14:04:34.8573280],323058.00,25782.00,895520.00,12444.82,2344.60,46,38096,380.39,421.04,116256.00,10052.68,947.11,9,14400,203.00,147.00
6381.00,[14:04:34.8674278],344423.00,44171.00,929728.00,12453.30,2432.90,47,42960,380.26,421.15,419424.00,10141.97,894.82,-37,15424,203.00,147.00
6382.00,[14:04:34.8775275],371881.00,36006.00,955744.00,12422.62,2444.11,47,45408,379.98,421.02,410928.00,10133.04,879.61,-37,15552,203.00,147.00
6383.00,[14:04:34.8876273],309984.00,46751.00,844928.00,12440.56,2402.88,43,39984,379.91,421.14,421552.00,10129.76,890.07,-37,13568,203.00,147.00
6384.00,[14:04:34.8977271],381282.00,40313.00,979648.00,12465.96,2423.41,48,54224,379.85,420.65,413264.00,10079.77,889.12,-37,13472,203.00,147.00
6385.00,[14:04:34.9078268],335191.00,24980.00,918464.00,12410.06,2296.83,47,52864,379.83,420.83,401520.00,10176.77,882.51,-37,13504,203.00,147.00
6386.00,[14:04:34.9179266],390902.00,29992.00,964288.00,12464.91,2369.74,46,56688,379.59,421.07,402176.00,10059.02,898.73,-37,13376,203.00,147.00
